"label","n","rssi0","rssi1","rssi2","dist0","dist1","dist2","x","y"
"null","5","-46.0","-40.0","-48.0","118.63759409812769","119.60652313226954","151.65018291617812","292.56425062906817","92.78825997520133"
"b","5","-47.0","-40.0","-56.0","127.2855415757614","119.60652313226954","287.4631242745907","244.63880106377172","131.39076010022714"
"b","5","-48.0","-40.0","-60.0","136.56387098371357","119.60652313226954","395.77808500450413","185.00783190685317","179.17408917269285"
"b","5","-48.0","-39.0","-48.0","136.56387098371357","112.87759700587002","151.65018291617812","296.37659406628836","97.60297814057967"
"b","5","-45.0","-39.0","-56.0","110.57719957152096","112.87759700587002","287.4631242745907","241.32689103947598","130.86228816946848"
"b","5","-48.0","-39.0","-59.0","136.56387098371357","112.87759700587002","365.37122598930904","204.29463173093802","166.66444989209242"
"b","5","-48.0","-39.0","-58.0","136.56387098371357","112.87759700587002","337.3004666981788","220.73173835270592","154.3366199257665"
"b","5","-48.0","-39.0","-62.0","136.56387098371357","112.87759700587002","464.39393963245357","135.82329974225448","218.01794888360507"
"b","5","-48.0","-39.0","-58.0","136.56387098371357","112.87759700587002","337.3004666981788","220.73173835270592","154.3366199257665"
"b","5","-48.0","-39.0","-49.0","136.56387098371357","112.87759700587002","164.27078739611517","293.0539993885972","100.09492414884802"
"b","5","-43.0","-36.0","-49.0","96.06210504122478","94.87819711206384","164.27078739611517","285.2025303610097","98.88067190138732"
"b","5","-44.0","-37.0","-49.0","103.06443887395848","100.53413235792004","164.27078739611517","286.36448914055353","98.37059163389002"
"b","5","-45.0","-36.0","-51.0","110.57719957152096","94.87819711206384","192.75033412862905","279.2288547986515","107.11016487331679"
"b","5","-45.0","-36.0","-50.0","110.57719957152096","94.87819711206384","177.9417015715377","283.80338992242156","103.67926353048931"
"b","5","-44.0","-43.0","-48.0","103.06443887395848","142.2971486426036","151.65018291617812","289.6870838182447","83.20193719705235"
"b","5","-44.0","-36.0","-49.0","103.06443887395848","94.87819711206384","164.27078739611517","286.36448914055353","99.7521409860452"
"b","5","-44.0","-36.0","-48.0","103.06443887395848","94.87819711206384","151.65018291617812","289.6870838182447","97.26019497777683"
"b","5","-43.0","-36.0","-50.0","96.06210504122478","94.87819711206384","177.9417015715377","281.3038990556476","101.80464538040887"
"b","5","-46.0","-36.0","-48.0","118.63759409812769","94.87819711206384","151.65018291617812","292.56425062906817","99.41807008589444"
"b","5","-46.0","-36.0","-47.0","118.63759409812769","94.87819711206384","139.99919488456868","295.3959201375539","97.29431795453014"
"b","5","-45.0","-35.0","-47.0","110.57719957152096","89.54045831108701","139.99919488456868","293.8562854139605","97.37006517768025"
"b","5","-45.0","-33.0","-47.0","110.57719957152096","79.74897168272915","139.99919488456868","293.8562854139605","99.44205916531372"
"b","5","-45.0","-35.0","-47.0","110.57719957152096","89.54045831108701","139.99919488456868","293.8562854139605","97.37006517768025"
"b","5","-45.0","-35.0","-47.0","110.57719957152096","89.54045831108701","139.99919488456868","293.8562854139605","97.37006517768025"
"b","5","-44.0","-35.0","-47.0","103.06443887395848","89.54045831108701","139.99919488456868","292.5187533267304","96.36691611225773"
"b","5","-44.0","-35.0","-48.0","103.06443887395848","89.54045831108701","151.65018291617812","289.6870838182447","98.49066824362203"
"b","5","-46.0","-37.0","-47.0","118.63759409812769","100.53413235792004","139.99919488456868","295.3959201375539","95.91276860237497"
"b","5","-44.0","-35.0","-49.0","103.06443887395848","89.54045831108701","164.27078739611517","286.36448914055353","100.98261425189037"
"b","5","-46.0","-35.0","-50.0","118.63759409812769","89.54045831108701","177.9417015715377","285.34302464601495","106.06446283902952"
"b","5","-46.0","-35.0","-45.0","118.63759409812769","89.54045831108701","119.31381640647665","299.86590995659475","95.17229885609467"
"b","5","-47.0","-35.0","-50.0","127.2855415757614","89.54045831108701","177.9417015715377","287.1152999467173","107.39366931455626"
"b","5","-45.0","-35.0","-47.0","110.57719957152096","89.54045831108701","139.99919488456868","293.8562854139605","97.37006517768025"
"b","5","-45.0","-40.0","-47.0","110.57719957152096","119.60652313226954","139.99919488456868","293.85628541396045","89.50978180114198"
"b","5","-51.0","-40.0","-46.0","168.65765212288457","119.60652313226954","129.2433295590607","309.7846378200767","97.83612568970977"
"b","5","-49.0","-40.0","-46.0","146.51853326920022","119.60652313226954","129.2433295590607","303.9698686298715","93.47504879705589"
"b","5","-52.0","-43.0","-52.0","180.95175272689156","142.2971486426036","208.79136806366714","290.9580845308637","109.90025948075088"
"b","5","-61.0","-45.0","-53.0","340.8579980720005","159.76822819119724","226.1673660643619","354.19374781430065","160.17754927714626"
"b","5","-58.0","-48.0","-54.0","275.9962983390512","190.07795494687755","244.98942627213066","313.46178142642566","127.45907360526991"
"b","5","-60.0","-50.0","-54.0","317.69965637689495","213.4155067038116","244.98942627213066","334.0943772307078","131.16283352740976"
"b","5","-70.0","-48.0","-52.0","642.0726690888006","190.07795494687755","208.79136806366714","607.2195641774322","327.2449311594623"
"b","5","-66.0","-48.0","-53.0","484.5707644288582","190.07795494687755","226.1673660643619","453.0476235555641","221.0632783113029"
"b","5","-68.0","-48.0","-57.0","557.7899641255992","190.07795494687755","311.3863291416886","478.47349841908436","297.39489508874925"
"b","5","-69.0","-48.0","-57.0","598.4494055950508","190.07795494687755","311.3863291416886","517.6502042339447","326.7774244498945"
"b","5","-70.0","-48.0","-55.0","642.0726690888006","190.07795494687755","265.37789261810445","584.8599054169919","344.01467522979254"
"b","5","-68.0","-48.0","-55.0","557.7899641255992","190.07795494687755","265.37789261810445","500.58684849067583","280.8098825350556"
"b","5","-70.0","-48.0","-55.0","642.0726690888006","190.07795494687755","265.37789261810445","584.8599054169919","344.01467522979254"
"b","5","-69.0","-49.0","-54.0","598.4494055950508","201.40899450673038","244.98942627213066","548.4348933932683","298.1439649411207"
"b","5","-65.0","-49.0","-54.0","451.64838795074616","201.40899450673038","244.98942627213066","419.97203946113325","201.79682449201948"
"b","5","-67.0","-49.0","-54.0","519.8929787053169","201.40899450673038","244.98942627213066","475.2240752682827","243.23585134738155"
"b","5","-69.0","-48.0","-54.0","598.4494055950508","190.07795494687755","244.98942627213066","548.4348933932682","303.6889075804018"
"b","10","-56.0","-50.0","-52.0","239.76719888702527","213.4155067038116","208.79136806366714","311.5787285701938","93.74361752296174"
"b","10","-57.0","-40.0","-55.0","257.2447460220365","119.60652313226954","265.37789261810445","296.4578612212633","154.99302780924253"
"b","10","-51.0","-42.0","-53.0","168.65765212288457","134.29167388973838","226.1673660643619","281.078105122594","114.70535858742458"
"b","10","-52.0","-42.0","-54.0","180.95175272689156","134.29167388973838","244.98942627213066","277.2697648581553","122.93428027991634"
"b","10","-52.0","-42.0","-54.0","180.95175272689156","134.29167388973838","244.98942627213066","277.2697648581553","122.93428027991634"
"b","10","-51.0","-42.0","-54.0","168.65765212288457","134.29167388973838","244.98942627213066","273.6879871953802","120.24794703283499"
"b","10","-53.0","-39.0","-51.0","194.142017292385","112.87759700587002","192.75033412862905","300.4486929763821","118.35069398338479"
"b","10","-53.0","-41.0","-50.0","194.142017292385","126.73657798585296","177.9417015715377","305.02322810015215","110.76878227337657"
"b","10","-50.0","-41.0","-51.0","157.19882891953128","126.73657798585296","192.75033412862905","289.63231708914486","106.08740170077614"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-50.0","180.95175272689156","126.73657798585296","177.9417015715377","300.9002397139666","107.67654098373745"
"b","10","-50.0","-41.0","-51.0","157.19882891953128","126.73657798585296","192.75033412862905","289.63231708914486","106.08740170077614"
"b","10","-52.0","-41.0","-48.0","180.95175272689156","126.73657798585296","151.65018291617812","308.12146569701986","102.26062149644748"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-49.0","180.95175272689156","126.73657798585296","164.27078739611517","304.7988710193287","104.75256750471587"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-50.0","180.95175272689156","126.73657798585296","177.9417015715377","300.9002397139666","107.67654098373745"
"b","10","-49.0","-41.0","-51.0","146.51853326920022","126.73657798585296","192.75033412862905","286.92915773721637","104.06003218682969"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-50.0","180.95175272689156","126.73657798585296","177.9417015715377","300.9002397139666","107.67654098373745"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-50.0","-41.0","-54.0","157.19882891953128","126.73657798585296","244.98942627213066","270.5763773571036","120.37935649980716"
"b","10","-52.0","-41.0","-52.0","180.95175272689156","126.73657798585296","208.79136806366714","290.9580845308637","115.13315737106464"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-48.0","180.95175272689156","126.73657798585296","151.65018291617812","308.12146569701986","102.26062149644748"
"b","10","-52.0","-41.0","-48.0","180.95175272689156","126.73657798585296","151.65018291617812","308.12146569701986","102.26062149644748"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-52.0","180.95175272689156","126.73657798585296","208.79136806366714","290.9580845308637","115.13315737106464"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","10","-52.0","-41.0","-53.0","180.95175272689156","126.73657798585296","226.1673660643619","284.65988278536923","119.8568086801855"
"b","10","-52.0","-41.0","-51.0","180.95175272689156","126.73657798585296","192.75033412862905","296.32570459019666","111.10744232656492"
"b","1","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","1","-52.0","-41.0","-54.0","180.95175272689156","126.73657798585296","244.98942627213066","277.26976485815527","125.39939712559593"
"b","1","-52.0","-47.0","-50.0","180.95175272689156","179.38438670662197","177.9417015715377","300.9002397139666","87.53079349055405"
"b","1","-52.0","-47.0","-50.0","180.95175272689156","179.38438670662197","177.9417015715377","300.9002397139666","87.53079349055405"
"b","1","-52.0","-47.0","-51.0","180.95175272689156","179.38438670662197","192.75033412862905","296.32570459019666","90.96169483338156"
"b","1","-52.0","-47.0","-51.0","180.95175272689156","179.38438670662197","192.75033412862905","296.32570459019666","90.96169483338156"
"b","1","-54.0","-47.0","-51.0","208.29377063422808","179.38438670662197","192.75033412862905","305.1946696486052","97.613418627188"
"b","1","-54.0","-47.0","-51.0","208.29377063422808","179.38438670662197","192.75033412862905","305.1946696486052","97.613418627188"
"b","1","-54.0","-47.0","-55.0","208.29377063422808","179.38438670662197","265.37789261810445","277.46739082883187","118.408877742018"
"b","1","-54.0","-47.0","-55.0","208.29377063422808","179.38438670662197","265.37789261810445","277.46739082883187","118.408877742018"
"b","1","-54.0","-47.0","-54.0","208.29377063422808","179.38438670662197","244.98942627213066","286.1387299165639","111.90537342621901"
"b","1","-54.0","-47.0","-54.0","208.29377063422808","179.38438670662197","244.98942627213066","286.1387299165639","111.90537342621901"
"b","1","-54.0","-47.0","-54.0","208.29377063422808","179.38438670662197","244.98942627213066","286.1387299165639","111.90537342621901"
"b","1","-54.0","-47.0","-54.0","208.29377063422808","179.38438670662197","244.98942627213066","286.1387299165639","111.90537342621901"
"b","1","-54.0","-47.0","-52.0","208.29377063422808","179.38438670662197","208.79136806366714","299.82704958927224","101.63913367168773"
"b","1","-54.0","-47.0","-52.0","208.29377063422808","179.38438670662197","208.79136806366714","299.82704958927224","101.63913367168773"
"b","1","-54.0","-47.0","-53.0","208.29377063422808","179.38438670662197","226.1673660643619","293.5288478437778","106.36278498080857"
"b","1","-54.0","-47.0","-53.0","208.29377063422808","179.38438670662197","226.1673660643619","293.5288478437778","106.36278498080857"
"b","1","-54.0","-47.0","-55.0","208.29377063422808","179.38438670662197","265.37789261810445","277.46739082883187","118.408877742018"
"b","1","-54.0","-47.0","-55.0","208.29377063422808","179.38438670662197","265.37789261810445","277.46739082883187","118.408877742018"
"b","1","-55.0","-48.0","-54.0","223.47709934260686","190.07795494687755","244.98942627213066","291.601829121198","111.06410937634921"
"b","1","-55.0","-48.0","-54.0","223.47709934260686","190.07795494687755","244.98942627213066","291.601829121198","111.06410937634921"
"b","1","-55.0","-48.0","-54.0","223.47709934260686","190.07795494687755","244.98942627213066","291.601829121198","111.06410937634921"
"b","1","-55.0","-48.0","-54.0","223.47709934260686","190.07795494687755","244.98942627213066","291.601829121198","111.06410937634921"
"b","1","-56.0","-48.0","-54.0","239.76719888702527","190.07795494687755","244.98942627213066","297.89040889748554","115.78054420856479"
"b","1","-56.0","-48.0","-54.0","239.76719888702527","190.07795494687755","244.98942627213066","297.89040889748554","115.78054420856479"
"b","1","-56.0","-48.0","-51.0","239.76719888702527","190.07795494687755","192.75033412862905","316.94634862952677","101.48858940953382"
"b","1","-56.0","-48.0","-51.0","239.76719888702527","190.07795494687755","192.75033412862905","316.94634862952677","101.48858940953382"
"b","1","-56.0","-48.0","-52.0","239.76719888702527","190.07795494687755","208.79136806366714","311.5787285701939","105.5143044540335"
"b","1","-56.0","-48.0","-52.0","239.76719888702527","190.07795494687755","208.79136806366714","311.5787285701939","105.5143044540335"
"b","1","-56.0","-48.0","-53.0","239.76719888702527","190.07795494687755","226.1673660643619","305.2805268246994","110.23795576315437"
"b","1","-56.0","-48.0","-53.0","239.76719888702527","190.07795494687755","226.1673660643619","305.2805268246994","110.23795576315437"
"b","1","-57.0","-48.0","-53.0","257.2447460220365","190.07795494687755","226.1673660643619","312.51931823620913","115.66704932178668"
"b","1","-57.0","-48.0","-53.0","257.2447460220365","190.07795494687755","226.1673660643619","312.51931823620913","115.66704932178668"
"b","1","-65.0","-48.0","-52.0","451.64838795074616","190.07795494687755","208.79136806366714","433.66035913384167","197.07552737676937"
"b","1","-65.0","-48.0","-52.0","451.64838795074616","190.07795494687755","208.79136806366714","433.66035913384167","197.07552737676937"
"b","1","-63.0","-48.0","-52.0","392.3620335217687","190.07795494687755","208.79136806366714","391.9617749761999","165.801589258538"
"b","1","-63.0","-48.0","-52.0","392.3620335217687","190.07795494687755","208.79136806366714","391.9617749761999","165.801589258538"
"b","1","-59.0","-48.0","-52.0","296.11472294300324","190.07795494687755","208.79136806366714","336.74174480476154","124.38656662995928"
"b","1","-59.0","-48.0","-52.0","296.11472294300324","190.07795494687755","208.79136806366714","336.74174480476154","124.38656662995928"
"b","1","-57.0","-48.0","-54.0","257.2447460220365","190.07795494687755","244.98942627213066","305.1292003089953","121.2096377671971"
"b","1","-57.0","-48.0","-54.0","257.2447460220365","190.07795494687755","244.98942627213066","305.1292003089953","121.2096377671971"
"b","1","-52.0","-54.0","-52.0","180.95175272689156","269.03848846542667","208.79136806366714","290.9580845308637","44.733722275817996"
"b","1","-52.0","-54.0","-52.0","180.95175272689156","269.03848846542667","208.79136806366714","290.9580845308637","44.733722275817996"
"b","1","-53.0","-48.0","-53.0","194.142017292385","190.07795494687755","226.1673660643619","288.7828711715547","97.86471402329583"
"b","1","-53.0","-48.0","-53.0","194.142017292385","190.07795494687755","226.1673660643619","288.7828711715547","97.86471402329583"
"b","1","-53.0","-47.0","-52.0","194.142017292385","179.38438670662197","208.79136806366714","295.0810729170492","98.07965116752041"
"b","1","-53.0","-47.0","-52.0","194.142017292385","179.38438670662197","208.79136806366714","295.0810729170492","98.07965116752041"
"b","1","-53.0","-47.0","-54.0","194.142017292385","179.38438670662197","244.98942627213066","281.3927532443408","108.3458909220517"
"b","1","-53.0","-47.0","-54.0","194.142017292385","179.38438670662197","244.98942627213066","281.3927532443408","108.3458909220517"
"b","5","-60.0","-47.0","-54.0","317.69965637689495","179.38438670662197","244.98942627213066","334.0943772307078","147.87210891182696"
"b","5","-53.0","-48.0","-53.0","194.142017292385","190.07795494687755","226.1673660643619","288.7828711715547","97.86471402329583"
"b","5","-50.0","-48.0","-54.0","157.19882891953128","190.07795494687755","244.98942627213066","270.57637735710364","95.29502055327836"
"b","5","-51.0","-48.0","-54.0","168.65765212288457","190.07795494687755","244.98942627213066","273.6879871953802","97.6287279319858"
"b","5","-52.0","-48.0","-54.0","180.95175272689156","190.07795494687755","244.98942627213066","277.26976485815527","100.31506117906713"
"b","5","-59.0","-49.0","-51.0","296.11472294300324","201.40899450673038","192.75033412862905","342.1093648640946","114.81590894617838"
"b","5","-56.0","-48.0","-51.0","239.76719888702527","190.07795494687755","192.75033412862905","316.94634862952677","101.48858940953382"
"b","5","-56.0","-46.0","-52.0","239.76719888702527","169.29242637897758","208.79136806366714","311.57872857019385","114.8514336134156"
"b","5","-54.0","-46.0","-54.0","208.29377063422808","169.29242637897758","244.98942627213066","286.1387299165639","116.30391413225567"
"b","5","-53.0","-45.0","-52.0","194.142017292385","159.76822819119724","208.79136806366714","295.08107291704914","106.39574048596593"
"b","5","-53.0","-45.0","-52.0","194.142017292385","159.76822819119724","208.79136806366714","295.08107291704914","106.39574048596593"
"b","5","-56.0","-48.0","-53.0","239.76719888702527","190.07795494687755","226.1673660643619","305.2805268246994","110.23795576315437"
"b","5","-58.0","-47.0","-54.0","275.9962983390512","179.38438670662197","244.98942627213066","313.46178142642566","132.3976620586153"
"b","5","-55.0","-45.0","-52.0","223.47709934260686","159.76822819119724","208.79136806366714","305.2901487939063","114.05254739360883"
"b","5","-54.0","-45.0","-53.0","208.29377063422808","159.76822819119724","226.1673660643619","293.52884784377784","114.67887429925408"
"b","5","-54.0","-45.0","-53.0","208.29377063422808","159.76822819119724","226.1673660643619","293.52884784377784","114.67887429925408"
"b","5","-54.0","-45.0","-50.0","208.29377063422808","159.76822819119724","177.9417015715377","309.7692047723752","102.49860660280602"
"b","5","-54.0","-57.0","-50.0","208.29377063422808","320.077942081885","177.9417015715377","309.7692047723753","6.34360376778096"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-40.0","-51.0","180.95175272689156","119.60652313226954","192.75033412862905","296.32570459019666","113.30299210628249"
"b","5","-52.0","-40.0","-53.0","180.95175272689156","119.60652313226954","226.1673660643619","284.65988278536923","122.05235845990305"
"b","5","-52.0","-40.0","-53.0","180.95175272689156","119.60652313226954","226.1673660643619","284.65988278536923","122.05235845990305"
"b","5","-52.0","-39.0","-53.0","180.95175272689156","112.87759700587002","226.1673660643619","284.65988278536923","124.00781904736623"
"b","5","-50.0","-39.0","-50.0","157.19882891953128","112.87759700587002","177.9417015715377","294.2068522129149","106.8075107251294"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-39.0","-52.0","180.95175272689156","112.87759700587002","208.79136806366714","290.9580845308637","119.28416773824537"
"b","5","-52.0","-40.0","-49.0","180.95175272689156","119.60652313226954","164.27078739611517","304.7988710193287","106.94811728443342"
"b","5","-53.0","-40.0","-51.0","194.142017292385","119.60652313226954","192.75033412862905","300.4486929763821","116.39523339592162"
"b","5","-53.0","-40.0","-52.0","194.142017292385","119.60652313226954","208.79136806366714","295.0810729170492","120.42094844042134"
"b","5","-53.0","-40.0","-53.0","194.142017292385","119.60652313226954","226.1673660643619","288.7828711715547","125.14459974954218"
"b","5","-53.0","-40.0","-52.0","194.142017292385","119.60652313226954","208.79136806366714","295.0810729170492","120.42094844042134"
"b","5","-53.0","-40.0","-52.0","194.142017292385","119.60652313226954","208.79136806366714","295.0810729170492","120.42094844042134"
"b","5","-53.0","-40.0","-53.0","194.142017292385","119.60652313226954","226.1673660643619","288.7828711715547","125.14459974954218"
"b","5","-53.0","-40.0","-53.0","194.142017292385","119.60652313226954","226.1673660643619","288.7828711715547","125.14459974954218"
"b","5","-53.0","-40.0","-53.0","194.142017292385","119.60652313226954","226.1673660643619","288.7828711715547","125.14459974954218"
"b","5","-53.0","-40.0","-52.0","194.142017292385","119.60652313226954","208.79136806366714","295.0810729170492","120.42094844042134"
"b","5","-53.0","-40.0","-52.0","194.142017292385","119.60652313226954","208.79136806366714","295.0810729170492","120.42094844042134"
"b","5","-53.0","-40.0","-53.0","194.142017292385","119.60652313226954","226.1673660643619","288.7828711715547","125.14459974954218"
"b","5","-49.0","-40.0","-53.0","146.51853326920022","119.60652313226954","226.1673660643619","275.2633359323889","115.00494832016783"
"b","5","-52.0","-40.0","-52.0","180.95175272689156","119.60652313226954","208.79136806366714","290.9580845308637","117.32870715078221"
"b","5","-52.0","-40.0","-52.0","180.95175272689156","119.60652313226954","208.79136806366714","290.9580845308637","117.32870715078221"
"b","5","-52.0","-40.0","-53.0","180.95175272689156","119.60652313226954","226.1673660643619","284.65988278536923","122.05235845990305"
"b","5","-52.0","-40.0","-53.0","180.95175272689156","119.60652313226954","226.1673660643619","284.65988278536923","122.05235845990305"
